0981	-179.6	500
0982	-170.4	500
0983	-150.3	500
0984	-129.9	500
0985	-152.8	500
0986	-194.1	500
0987	-182.6	500
0988	-162.4	500
0989	-135.0	500
0990	-206.8	500
0991	-132.3	500
0992	-145.3	500
0993	-196.3	500
0994	-136.3	500
0995	-186.4	500
0996	-161.7	500
0997	-128.9	500
0998	-162.2	500
0999	-137.3	500
1000	-166.4	500
1001	-148.9	500
1002	-158.9	500
1003	-126.1	500
1004	-162.0	500
1005	-153.7	500
1006	-141.8	500
1007	-162.3	500
1008	-148.6	500
1009	-149.7	500
1010	-114.8	500
1011	-93.2	500
1012	-166.1	500
1013	-148.1	500
1014	-147.2	500
1015	-176.0	500
1016	-138.1	500
1017	-150.2	500
1018	-118.2	500
1019	-168.0	500
1020	-191.1	500
1021	-155.0	500
1022	-128.4	500
1023	-146.3	500
1024	-194.6	500
1025	-137.4	500
1026	-158.9	500
1027	-165.6	500
1028	-152.8	500
1029	-160.7	500
1030	-101.6	500
1031	-195.2	500
1032	-124.9	500
1033	-206.2	500
1034	-173.7	500
1035	-144.0	500
1036	-143.7	500
1037	-176.2	500
1038	-189.8	500
1039	-180.3	500
1040	-163.5	500
1041	-97.8	500
1042	-179.4	500
1043	-152.1	500
1044	-174.1	500
1045	-182.3	500
1046	-190.8	500
1047	-146.4	500
1048	-179.1	500
1049	-176.4	500
1050	-190.9	500
1051	-131.1	500
1052	-108.4	500
1053	-152.4	500
1054	-136.3	500
1055	-129.1	500
1056	-140.2	500
1057	-150.6	500
1058	-174.8	500
1059	-132.4	500
1060	-171.7	500
1061	-133.5	500
1062	-160.7	500
1063	-185.9	500
1064	-149.8	500
1065	-169.4	500
1066	-153.9	500
1067	-153.3	500
1068	-163.8	500
1069	-99.3	500
1070	-154.2	500
1071	-172.8	500
1072	-172.7	500
1073	-130.4	500
1074	-145.6	500
1075	-162.1	500
1076	-112.8	500
1077	-176.9	500
1078	-147.1	500
1079	-164.5	500
1080	-161.5	500
1081	-182.9	500
1082	-176.2	500
1083	-159.3	500
1084	-138.5	500
1085	-183.2	500
1086	-143.2	500
1087	-152.4	500
1088	-156.3	500
1089	-173.1	500
1090	-158.9	500
1091	-178.5	500
1092	-156.9	500
1093	-184.7	500
1094	-190.8	500
1095	-174.5	500
1096	-161.8	500
1097	-172.9	500
1098	-144.5	500
1099	-90.8	500
1100	-121.8	500
1101	-162.4	500
1102	-95.8	500
1103	-179.8	500
1104	-134.5	500
1105	-141.9	500
1106	-149.0	500
1107	-159.0	500
1108	-176.2	500
1109	-112.5	500
1110	-134.84	500
1111	-182.1	500
1112	-160.6	500
1113	-156.0	500
1114	-175.7	500
1115	-157.1	500
1116	-140.0	500
1117	-146.5	500
1118	-158.6	500
1119	-120.8	500
1120	-129.3	500
1121	-146.9	500
1122	-173.8	500
1123	-128.4	500
1124	-115.65	500
1125	-164.9	500
1126	-162.6	500
1127	-182.0	500
1128	-135.5	500
1129	-133.4	500
1130	-150.5	500
1131	-110.3	500
1132	-163.7	500
1133	-157.2	500
1134	-129.3	500
1135	-158.9	500
1136	-158.2	500
1137	-157.2	500
1138	-101.1	500
1139	-102.9	500
1140	-98.2	500
1141	-141.8	500
1142	-163.3	500
1143	-195.3	500
1144	-123.7	500
1145	-161.9	500
1146	-145.4	500
1147	-159.4	500
1148	-142.5	500
1149	-101.8	500
1150	-182.3	500
1151	-164.2	500
1152	-133.3	500
1153	-142.6	500
1154	-181.2	500
1155	-95.9	500
1156	-177.8	500
1157	-154.2	500
1158	-161.9	500
1159	-160.0	500
1160	-167.1	500
1161	-130.5	500
1162	-174.8	500
1163	-150.3	500
1164	-154.0	500
1165	-166.2	500
1166	-163.5	500
1167	-171.9	500
1168	-169.6	500
1169	-139.1	500
1170	-161.0	500
1171	-170.7	500
1172	-150.4	500
1173	-122.9	500
1174	-181.8	500
1175	-122.6	500
1176	-147.1	500
1177	-130.6	500
1178	-164.0	500
1179	-169.3	500
1180	-174.0	500
1181	-178.7	500
1182	-168.3	500
1183	-188.3	500
1184	-149.1	500
1185	-169.8	500
1186	-175.7	500
1187	-186.1	500
1188	-124.4	500
1189	-155.5	500
1190	-141.2	500
1191	-174.2	500
1192	-140.0	500
1193	-193.8	500
1194	-152.9	500
1195	-140.8	500
1196	-125.1	500
1197	-153.1	500
1198	-150.5	500
1199	-160.1	500
1200	-147.6	500
1201	-145.0	500
1202	-132.3	500
1203	-136.4	500
1204	-152.2	500
1205	-139.1	500
1206	-176.5	500
1207	-94.6	500
1208	-151.5	500
1209	-148.6	500
1210	-135.6	500
1211	-111.2	500
1212	-168.9	500
1213	-156.3	500
1214	-146.3	500
1215	-170.1	500
1216	-167.6	500
1217	-167.1	500
1218	-181.1	500
1219	-162.6	500
1220	-156.7	500
1221	-148.4	500
1222	-159.9	500
1223	-176.7	500
1224	-151.2	500
1225	-110.8	500
1226	-170.3	500
1227	-183.8	500
1228	-174.7	500
1229	-178.0	500
1230	-174.7	500
1231	-182.7	500
1232	-116.8	500
1233	-136.6	500
1234	-155.4	500
1235	-154.7	500
1236	-145.6	500
1237	-139.0	500
1238	-137.7	500
1239	-130.9	500
1240	-128.1	500
1241	-135.2	500
1242	-166.4	500
1243	-176.1	500
1244	-155.5	500
1245	-158.6	500
1246	-135.6	500
1247	-117.8	500
1248	-96.7	500
1249	-169.3	500
1250	-184.4	500
1251	-210.4	500
1252	-127.7	500
1253	-113.7	500
1254	-87.9	500
1255	-173.6	500
1256	-162.9	500
1257	-133.7	500
1258	-188.1	500
1259	-156.3	500
1260	-147.8	500
1261	-153.9	500
1262	-185.3	500
1263	-224.6	500
1264	-174.3	500
1265	-146.7	500
1266	-142.6	500
1267	-159.1	500
1268	-147.4	500
1269	-143.4	500
1270	-120.6	500
1271	-175.3	500
1272	-156.8	500
1273	-137.5	500
1274	-184.4	500
1275	-149.3	500
1276	-158.7	500
1277	-146.5	500
1278	-156.8	500
1279	-168.2	500
1280	-162.1	500
1281	-155.5	500
1282	-147.5	500
1283	-138.5	500
1284	-161.1	500
1285	-180.0	500
1286	-176.3	500
1287	-139.7	500
1288	-137.0	500
1289	-151.3	500
1290	-173.2	500
1291	-92.6	500
1292	-151.2	500
1293	-183.9	500
1294	-189.8	500
1295	-144.1	500
1296	-114.0	500
1297	-99.0	500
1298	-170.4	500
1299	-192.4	500
1300	-87.1	500
1301	-186.7	500
1302	-134.2	500
1303	-180.2	500
1304	-193.5	500
1305	-163.2	500
1306	-163.0	500
1307	-196.4	500
1308	-154.5	500
1309	-172.6	500
1310	-219.2	500
1311	-177.3	500
1312	-108.5	500
1313	-137.5	500
1314	-189.2	500
1315	-159.3	500
1316	-163.5	500
1317	-128.3	500
1318	-142.7	500
1319	-189.6	500
1320	-173.1	500
1321	-175.9	500
1322	-205.0	500
1323	-179.0	500
1324	-168.1	500
1325	-167.3	500
1326	-162.0	500
1327	-207.3	500
1328	-160.6	500
1329	-172.7	500
1330	-152.7	500
1331	-185.0	500
1332	-117.4	500
1333	-177.1	500
1334	-151.6	500
1335	-174.1	500
1336	-165.2	500
1337	-146.2	500
1338	-172.8	500
1339	-132.8	500
1340	-164.2	500
1341	-151.2	500
1342	-127.7	500
1343	-141.9	500
1344	-168.1	500
1345	-183.4	500
